id,dir_genre1,dir_genre2,dir_genre3,actor1_genre1,actor1_genre2,actor1_genre3,actor2_genre1,actor2_genre2,actor2_genre3
413149,19,19,19,19,19,19,19,19,19
61579,6,0,4,4,0,16,3,6,4
263976,3,1,14,9,1,6,19,19,19
31029,19,19,19,19,19,19,19,19,19
105590,19,19,19,19,19,19,19,19,19
50961,6,9,8,7,18,8,19,19,19
264159,5,6,18,19,19,19,11,3,4
259123,19,19,19,19,19,19,19,19,19
118880,19,19,19,19,19,19,19,19,19
134255,3,5,6,19,19,19,19,19,19
2009,3,6,18,6,17,18,19,19,19
36956,3,6,14,6,18,8,6,3,18
44890,3,6,14,6,18,16,6,14,18
41560,19,19,19,19,19,19,19,19,19
51935,19,19,19,19,19,19,6,18,8
11065,6,16,4,6,16,3,6,16,0
39180,3,4,0,6,0,16,19,19,19
145068,0,8,1,0,8,1,9,0,16
50382,19,19,19,19,19,19,19,19,19
74007,19,19,19,19,19,19,19,19,19
156427,6,18,8,18,8,1,14,6,3
27419,6,16,4,3,4,16,19,19,19
218393,19,19,19,19,19,19,19,19,19
55396,3,6,18,6,3,9,19,19,19
27609,6,14,18,6,0,16,0,16,10
346379,6,10,18,6,14,3,6,18,8
35611,0,17,1,18,8,1,19,19,19
144211,19,19,19,6,3,16,18,8,1
366687,19,19,19,7,18,8,19,19,19
440662,19,19,19,19,19,19,19,19,19
198030,19,19,19,19,19,19,19,19,19
446120,3,6,18,19,19,19,19,19,19
252701,6,13,18,6,4,18,3,6,18
429124,19,19,19,19,19,19,19,19,19
52188,6,18,8,19,19,19,19,19,19
55382,3,0,6,0,3,6,0,3,4
261780,3,18,8,6,14,7,18,8,1
256804,6,18,8,18,8,1,19,19,19
17979,6,3,0,3,14,16,19,19,19
371981,18,8,1,18,8,1,6,18,8
130973,3,6,18,19,19,19,19,19,19
103933,19,19,19,19,19,19,19,19,19
143453,12,11,18,12,18,8,19,19,19
54316,12,18,8,19,19,19,6,14,3
30606,2,15,0,19,19,19,19,19,19
433091,19,19,19,19,19,19,19,19,19
77956,6,5,1,6,9,15,16,0,6
177340,2,3,7,2,3,7,2,3,7
19636,3,6,14,0,6,16,6,9,12
104274,11,9,16,0,11,1,19,19,19
405855,3,6,18,3,18,8,19,19,19
167881,19,19,19,19,19,19,19,19,19
310640,6,9,14,19,19,19,19,19,19
34489,19,19,19,19,19,19,3,6,7
173015,6,3,16,0,9,6,3,0,6
154881,6,0,16,3,8,6,6,18,8
55068,0,15,6,16,0,6,19,19,19
34586,0,16,4,18,8,1,19,19,19
85258,0,11,16,19,19,19,19,19,19
41007,16,6,0,6,14,5,6,14,10
87613,18,8,1,19,19,19,0,14,3
407208,19,19,19,19,19,19,19,19,19
35995,18,8,1,5,18,8,19,19,19
260814,19,19,19,19,19,19,16,13,11
147860,19,19,19,19,19,19,19,19,19
236715,2,3,18,2,3,7,2,7,3
310567,3,6,18,19,19,19,19,19,19
56589,3,0,17,3,0,17,3,0,17
407455,0,16,15,0,15,16,16,11,6
131656,19,19,19,11,18,8,11,6,18
394480,19,19,19,19,19,19,19,19,19
179461,8,3,11,0,3,8,0,3,9
93777,6,18,8,19,19,19,19,19,19
354526,19,19,19,19,19,19,19,19,19
283464,19,19,19,19,19,19,19,19,19
26688,0,16,15,19,19,19,11,6,18
76094,6,18,1,6,4,14,3,14,6
354404,6,14,9,0,3,4,19,19,19
410910,19,19,19,19,19,19,3,6,18
144187,3,12,18,19,19,19,19,19,19
31009,3,11,16,0,16,1,3,0,16
371416,11,13,6,19,19,19,19,19,19
206818,3,18,6,19,19,19,6,3,18
307249,5,0,8,16,6,18,19,19,19
10350,19,19,19,3,7,14,16,6,9
266002,3,6,16,6,3,8,18,8,1
144390,19,19,19,19,19,19,19,19,19
247288,19,19,19,19,19,19,19,19,19
237692,19,19,19,19,19,19,8,15,6
351496,3,14,6,6,3,14,3,6,7
122804,19,19,19,19,19,19,19,19,19
93482,16,11,18,19,19,19,19,19,19
298197,19,19,19,0,6,1,19,19,19
330253,19,19,19,19,19,19,19,19,19
338640,18,0,1,18,0,6,18,8,1
315413,11,1,16,3,4,18,6,9,11
233993,4,6,18,18,8,1,18,8,1
353597,3,6,7,19,19,19,19,19,19
304376,19,19,19,19,19,19,19,19,19
352535,18,12,6,18,8,1,18,1,14
298026,19,19,19,16,6,0,0,16,1
115739,19,19,19,19,19,19,19,19,19
65446,3,6,16,6,18,8,3,18,8
173462,14,13,3,6,3,4,3,6,7
370260,19,19,19,3,16,13,19,19,19
177332,14,3,18,19,19,19,3,18,8
383,6,16,13,19,19,19,19,19,19
163094,18,8,1,6,18,8,14,6,18
160706,5,1,10,6,15,4,8,2,3
105759,19,19,19,19,19,19,19,19,19
158292,6,18,8,19,19,19,6,9,8
388246,19,19,19,19,19,19,19,19,19
36823,6,14,3,14,3,6,3,0,8
422277,19,19,19,19,19,19,6,18,8
66069,5,18,8,19,19,19,19,19,19
56877,7,3,6,7,3,6,3,6,13
421246,19,19,19,19,19,19,0,6,8
185249,18,0,6,6,3,14,0,6,18
98348,19,19,19,19,19,19,19,19,19
309321,19,19,19,6,7,18,19,19,19
202717,14,3,0,6,3,0,19,19,19
412520,9,16,6,6,18,8,19,19,19
323317,15,2,3,19,19,19,19,19,19
139918,19,19,19,19,19,19,19,19,19
300153,16,12,4,9,3,6,19,19,19
154311,0,3,6,6,14,0,16,14,11
124589,6,18,8,6,4,14,14,3,12
366136,6,14,12,18,8,1,19,19,19
262482,6,9,1,19,19,19,19,19,19
2086,16,6,0,6,8,3,19,19,19
444249,19,19,19,19,19,19,19,19,19
353952,9,6,14,19,19,19,19,19,19
193744,2,3,7,19,19,19,19,19,19
348440,19,19,19,19,19,19,19,19,19
74550,6,4,17,18,3,6,6,4,18
288516,3,13,11,19,19,19,19,19,19
176049,6,16,13,6,3,7,6,10,18
395288,19,19,19,19,19,19,19,19,19
119093,6,15,7,19,19,19,19,19,19
341276,6,13,4,19,19,19,19,19,19
416448,19,19,19,18,8,1,19,19,19
391036,16,14,18,6,14,7,19,19,19
18129,6,3,14,6,8,3,16,6,0
180859,9,16,6,6,14,9,6,10,18
309054,18,8,1,19,19,19,19,19,19
427801,19,19,19,19,19,19,19,19,19
329424,19,19,19,3,18,8,3,6,18
69765,5,0,14,19,19,19,4,6,18
62545,3,18,8,16,3,4,19,19,19
245180,5,18,8,19,19,19,19,19,19
212528,18,3,0,3,6,14,3,8,18
41095,15,14,3,3,18,8,19,19,19
12266,6,4,16,6,3,5,3,1,14
130414,18,0,6,18,0,12,18,0,6
284248,19,19,19,19,19,19,19,19,19
370707,6,14,4,6,14,18,6,14,4
109654,19,19,19,19,19,19,19,19,19
301659,19,19,19,19,19,19,19,19,19
278011,18,3,0,6,0,3,0,1,3
43944,0,13,4,6,18,8,19,19,19
179818,6,3,14,6,14,16,6,14,4
200011,5,6,9,6,14,3,3,18,8
378972,2,18,8,19,19,19,19,19,19
106380,6,14,3,19,19,19,5,18,8
250650,5,18,8,6,16,3,14,3,6
153999,18,0,1,16,13,11,18,6,1
174366,19,19,19,19,19,19,19,19,19
221643,19,19,19,17,0,6,6,3,4
441640,3,4,0,6,14,16,1,0,3
79794,9,6,0,6,0,14,6,18,8
287752,1,6,18,16,18,1,6,0,3
63462,9,3,6,16,14,3,6,0,1
70126,18,8,1,18,8,1,1,14,13
91769,2,18,8,19,19,19,19,19,19
421363,19,19,19,6,8,10,19,19,19
94751,18,14,3,19,19,19,19,19,19
33107,19,19,19,16,11,0,19,19,19
59140,19,19,19,3,14,9,1,6,18
227135,16,18,8,19,19,19,19,19,19
637,3,9,8,3,9,5,3,18,8
21837,3,7,16,1,7,18,19,19,19
370607,6,18,16,1,11,0,19,19,19
266025,9,6,8,3,6,18,19,19,19
61980,8,11,18,19,19,19,19,19,19
249129,18,8,1,19,19,19,19,19,19
67328,0,6,18,0,16,8,16,0,13
23630,6,14,12,1,14,18,6,17,1
263884,18,8,1,19,19,19,19,19,19
301294,3,6,14,18,8,1,6,18,8
117342,19,19,19,3,11,6,3,18,8
364417,19,19,19,19,19,19,19,19,19
383595,6,16,1,19,19,19,19,19,19
58585,19,19,19,19,19,19,19,19,19
253059,6,0,14,6,18,8,6,18,8
143156,19,19,19,19,19,19,8,3,7
3786,0,6,16,19,19,19,19,19,19
127424,6,3,18,18,8,1,19,19,19
120114,6,5,8,19,19,19,19,19,19
176650,6,9,4,19,19,19,19,19,19
50621,6,16,14,19,19,19,19,19,19
325955,9,13,5,19,19,19,19,19,19
426567,14,3,18,19,19,19,19,19,19
95316,6,3,18,3,14,12,6,16,0
95140,6,16,0,0,16,6,19,19,19
53434,19,19,19,2,3,12,19,19,19
340426,3,18,8,3,6,10,18,8,1
381231,19,19,19,19,19,19,19,19,19
190179,0,9,16,0,9,11,19,19,19
257098,2,8,3,6,18,8,19,19,19
388378,16,3,4,16,18,8,19,19,19
25355,6,9,16,14,6,9,6,3,9
313573,6,14,3,3,6,18,7,14,11
59798,19,19,19,19,19,19,19,19,19
439396,19,19,19,19,19,19,19,19,19
230431,18,8,1,0,16,6,0,6,9
326584,1,3,9,19,19,19,14,3,6
81415,5,6,18,6,16,4,19,19,19
243334,3,6,14,3,14,12,6,14,18
314216,6,14,10,3,18,8,6,13,14
255220,15,0,1,19,19,19,11,9,16
384866,19,19,19,19,19,19,19,19,19
153967,6,4,16,3,18,14,16,1,4
295662,19,19,19,2,3,18,19,19,19
165379,18,8,1,19,19,19,19,19,19
344688,19,19,19,19,19,19,19,19,19
278641,3,4,18,3,6,18,9,14,3
24711,19,19,19,6,16,15,3,6,4
373397,3,14,6,4,0,16,19,19,19
412120,19,19,19,6,0,3,6,0,14
236184,2,3,12,2,3,18,2,3,18
187870,6,3,7,3,11,7,3,11,7
220863,18,8,1,19,19,19,19,19,19
182545,16,6,18,19,19,19,19,19,19
365190,6,17,10,6,17,18,6,9,3
208028,6,18,8,5,12,18,19,19,19
354699,3,6,14,6,0,16,3,0,13
117372,19,19,19,19,19,19,19,19,19
250902,5,0,8,5,18,8,19,19,19
84801,3,6,4,19,19,19,19,19,19
237708,3,14,15,3,14,6,3,6,0
36850,14,3,18,3,6,7,19,19,19
319190,2,3,0,19,19,19,19,19,19
433095,19,19,19,19,19,19,19,19,19
221488,19,19,19,0,16,14,6,18,8
138328,19,19,19,19,19,19,16,15,3
13914,6,0,16,3,9,4,19,19,19
47225,9,6,3,9,16,3,19,19,19
25016,6,14,3,6,14,0,14,6,18
74292,16,3,11,3,6,7,19,19,19
135928,6,13,9,6,0,16,6,18,8
3537,6,12,10,19,19,19,2,7,18
449172,19,19,19,19,19,19,19,19,19
166274,6,9,8,9,14,3,16,18,8
216461,3,14,18,3,18,9,3,18,6
413855,19,19,19,19,19,19,19,19,19
412142,18,8,1,19,19,19,19,19,19
116267,3,17,18,3,18,8,3,18,17
373081,19,19,19,19,19,19,1,10,7
11553,6,9,4,6,14,0,6,0,4
167547,3,18,8,19,19,19,19,19,19
234045,4,11,9,18,8,1,19,19,19
402000,4,6,18,6,14,0,19,19,19
151428,2,3,7,2,3,14,2,3,18
31648,3,1,0,3,18,8,3,18,8
116943,19,19,19,19,19,19,19,19,19
346630,3,0,14,2,7,18,18,8,1
278867,19,19,19,1,12,6,19,19,19
105882,16,6,0,6,16,3,6,14,3
127301,19,19,19,6,14,3,14,6,1
106553,0,15,8,19,19,19,19,19,19
236851,19,19,19,19,19,19,19,19,19
101693,18,8,1,19,19,19,19,19,19
74996,6,4,3,3,8,2,3,6,18
218648,2,5,18,19,19,19,19,19,19
255863,6,0,3,0,8,1,18,8,1
27682,19,19,19,19,19,19,19,19,19
399717,6,3,4,6,14,4,6,3,14
243935,6,3,13,6,16,4,19,19,19
385061,19,19,19,19,19,19,19,19,19
425791,19,19,19,6,18,8,19,19,19
183529,6,14,17,6,18,14,6,14,17
396370,19,19,19,19,19,19,19,19,19
16395,11,16,13,3,18,8,4,6,18
213816,18,0,1,18,0,16,18,8,1
44163,6,3,14,9,3,6,18,8,1
47515,19,19,19,19,19,19,19,19,19
366179,3,6,12,6,18,8,19,19,19
51861,3,18,8,0,6,16,3,0,6
340425,5,6,18,19,19,19,19,19,19
11307,6,14,3,3,6,14,14,3,6
8896,6,9,12,19,19,19,14,3,6
314071,19,19,19,19,19,19,19,19,19
50834,6,10,17,19,19,19,19,19,19
62190,14,3,6,3,0,6,6,16,14
424170,19,19,19,19,19,19,19,19,19
145496,19,19,19,19,19,19,19,19,19
257343,3,16,14,3,14,18,19,19,19
212926,6,13,18,3,6,18,6,17,4
182232,9,6,4,0,6,3,6,18,8
126734,19,19,19,19,19,19,19,19,19
165756,6,1,18,3,4,14,3,6,14
13074,16,6,0,6,0,16,19,19,19
255443,14,3,12,19,19,19,19,19,19
95614,6,3,5,6,18,8,6,18,8
38336,14,6,18,14,6,18,0,6,8
175149,19,19,19,19,19,19,19,19,19
107763,6,3,4,3,6,14,3,6,18
198063,19,19,19,6,0,16,0,16,14
360123,19,19,19,19,19,19,19,19,19
50572,0,8,3,0,9,11,18,8,1
46594,6,5,8,8,18,1,19,19,19
380858,6,0,14,6,3,18,9,8,0
103820,0,4,6,18,8,1,14,13,6
53402,3,6,7,3,6,7,3,18,8
293878,19,19,19,19,19,19,19,19,19
360913,2,3,1,19,19,19,19,19,19
392820,6,3,14,6,16,1,16,15,11
417617,12,6,18,6,14,18,6,14,17
49700,14,6,18,6,3,15,16,13,3
226570,19,19,19,19,19,19,19,19,19
126300,3,6,9,6,18,8,19,19,19
303741,19,19,19,19,19,19,19,19,19
282761,14,6,3,11,18,8,11,18,8
203046,2,3,8,19,19,19,19,19,19
53849,2,3,7,2,15,7,19,19,19
372785,3,6,16,3,18,8,0,6,17
389173,19,19,19,19,19,19,19,19,19
44677,19,19,19,19,19,19,19,19,19
189677,6,14,3,6,3,14,6,14,3
40042,4,6,18,19,19,19,19,19,19
300203,6,3,7,6,3,4,1,3,15
67822,0,16,3,6,8,3,16,0,11
360286,11,18,8,19,19,19,19,19,19
24528,18,8,1,19,19,19,19,19,19
429547,19,19,19,19,19,19,0,16,8
235341,5,18,8,5,18,8,6,14,4
40813,0,10,6,0,4,1,0,4,16
227432,3,11,18,18,16,1,19,19,19
407358,14,3,6,0,14,3,19,19,19
428203,18,8,1,19,19,19,19,19,19
119997,3,6,5,19,19,19,19,19,19
262929,6,18,1,0,1,5,15,11,6
157575,19,19,19,19,19,19,6,0,3
295800,19,19,19,19,19,19,6,10,18
378320,19,19,19,19,19,19,19,19,19
278043,1,6,18,6,3,0,0,6,10
116442,19,19,19,19,19,19,19,19,19
95364,3,6,18,3,6,18,19,19,19
319161,2,3,0,19,19,19,19,19,19
376823,5,0,4,19,19,19,19,19,19
109278,6,4,18,19,19,19,19,19,19
31998,6,14,16,6,3,14,3,14,18
9091,16,6,0,0,16,6,0,16,6
56973,6,3,14,19,19,19,19,19,19
77557,2,7,1,19,19,19,19,19,19
9910,0,16,15,6,4,16,16,6,15
205585,19,19,19,19,19,19,19,19,19
432631,19,19,19,19,19,19,19,19,19
273379,19,19,19,19,19,19,19,19,19
36160,19,19,19,19,19,19,19,19,19
297194,19,19,19,19,19,19,19,19,19
410495,19,19,19,19,19,19,19,19,19
56323,19,19,19,19,19,19,0,6,8
64697,2,7,3,2,7,3,19,19,19
237216,2,3,18,19,19,19,2,3,7
297031,0,4,6,19,19,19,19,19,19
203830,6,3,14,14,3,18,3,12,6
38704,18,0,1,18,0,6,18,8,1
206899,6,0,4,0,14,6,6,0,1
21802,19,19,19,19,19,19,14,6,18
174330,19,19,19,19,19,19,19,19,19
283530,19,19,19,11,16,6,19,19,19
99903,6,18,8,19,19,19,19,19,19
396705,3,18,8,19,19,19,19,19,19
61838,5,18,8,19,19,19,19,19,19
173288,3,18,8,3,6,18,3,6,18
370841,19,19,19,19,19,19,19,19,19
337,6,18,8,6,14,0,6,18,8
354907,6,14,3,19,19,19,3,18,1
249934,6,18,8,19,19,19,19,19,19
167444,19,19,19,19,19,19,19,19,19
206660,16,5,18,16,3,18,19,19,19
69606,3,0,14,3,4,6,19,19,19
93840,19,19,19,6,3,9,3,0,6
263979,19,19,19,9,6,8,19,19,19
219834,19,19,19,19,19,19,19,19,19
433014,19,19,19,19,19,19,11,18,8
196907,19,19,19,19,19,19,19,19,19
438054,11,16,15,3,7,1,19,19,19
316921,19,19,19,18,8,1,19,19,19
433882,19,19,19,19,19,19,19,19,19
49828,0,8,3,3,9,6,3,6,12
65981,16,6,18,19,19,19,6,3,17
372157,19,19,19,0,1,10,19,19,19
315457,6,10,17,19,19,19,19,19,19
10208,2,3,7,5,18,8,19,19,19
411618,18,6,4,18,0,13,18,15,0
226766,6,14,3,18,8,1,6,14,18
118441,11,6,18,14,6,18,19,19,19
297532,4,13,6,18,14,6,0,6,4
302727,18,8,1,19,19,19,19,19,19
285576,5,18,8,19,19,19,19,19,19
325453,16,4,6,16,4,18,19,19,19
23971,18,8,1,3,0,14,18,8,1
298035,6,3,11,18,8,1,3,18,8
279096,19,19,19,19,19,19,19,19,19
320206,18,8,1,19,19,19,19,19,19
28988,6,9,8,19,19,19,19,19,19
239022,0,16,15,19,19,19,12,5,18
109047,19,19,19,19,19,19,19,19,19
277169,6,14,4,6,14,4,19,19,19
28789,3,12,14,3,14,18,3,12,18
200446,19,19,19,19,19,19,19,19,19
355282,6,18,8,14,6,18,19,19,19
92531,13,0,4,13,1,4,13,18,8
300556,5,18,8,19,19,19,19,19,19
355961,6,8,9,19,19,19,6,18,8
44983,19,19,19,19,19,19,18,8,1
22572,0,7,11,19,19,19,19,19,19
21537,0,3,6,19,19,19,19,19,19
321140,18,8,1,5,18,8,19,19,19
339445,8,15,3,19,19,19,19,19,19
273037,19,19,19,6,4,0,19,19,19
82509,19,19,19,19,19,19,19,19,19
60788,14,3,6,3,9,6,6,9,11
216065,6,16,18,18,8,1,19,19,19
13981,0,15,2,19,19,19,2,8,18
366830,19,19,19,19,19,19,19,19,19
69541,14,0,3,14,0,3,9,6,8
265119,19,19,19,19,19,19,19,19,19
54141,6,14,3,3,6,10,3,6,18
397777,19,19,19,3,18,8,19,19,19
409516,6,18,8,19,19,19,19,19,19
388966,6,5,17,19,19,19,19,19,19
153522,18,8,1,19,19,19,6,14,3
445357,3,18,8,3,18,8,19,19,19
4731,0,1,4,1,6,0,1,18,8
80497,3,6,16,19,19,19,19,19,19
423628,19,19,19,19,19,19,11,16,4
91007,3,0,14,19,19,19,0,14,3
343093,18,6,14,18,1,7,18,1,7
298753,19,19,19,19,19,19,19,19,19
31560,6,3,4,6,16,18,6,18,3
9078,2,7,18,11,18,8,19,19,19
425674,11,4,18,3,18,8,6,7,18
125079,5,17,18,19,19,19,19,19,19
448307,19,19,19,19,19,19,19,19,19
220759,11,16,8,3,6,0,6,16,14
321060,5,18,8,19,19,19,19,19,19
416547,19,19,19,7,18,8,19,19,19
60860,16,15,14,19,19,19,19,19,19
159690,6,3,18,14,6,18,19,19,19
407462,19,19,19,19,19,19,19,19,19
113560,19,19,19,19,19,19,12,6,18
50951,4,6,16,0,5,8,19,19,19
122745,6,11,1,6,14,3,6,18,13
208451,6,8,14,19,19,19,19,19,19
316042,3,18,8,16,3,6,19,19,19
75803,5,12,18,19,19,19,19,19,19
94544,18,8,1,18,8,1,18,8,1
22603,19,19,19,19,19,19,19,19,19
41973,19,19,19,19,19,19,19,19,19
92280,5,18,8,19,19,19,19,19,19
64160,0,6,16,0,16,11,19,19,19
416076,19,19,19,19,19,19,19,19,19
198919,3,18,8,3,18,8,19,19,19
215644,19,19,19,19,19,19,19,19,19
407198,5,18,8,19,19,19,19,19,19
351908,3,6,18,9,4,6,19,19,19
64366,0,6,9,0,6,9,0,9,6
102293,6,14,18,3,14,6,6,4,18
4932,3,12,14,3,6,7,6,16,15
408222,12,6,18,6,18,8,18,8,1
398404,16,13,11,3,18,8,19,19,19
57958,18,8,1,14,3,18,14,3,7
139863,6,9,3,19,19,19,19,19,19
104747,19,19,19,14,3,6,6,9,3
336862,6,3,7,19,19,19,18,8,1
61662,5,18,8,19,19,19,19,19,19
4523,3,7,1,6,3,14,4,6,18
48174,14,3,18,6,3,18,3,6,18
67162,2,3,7,2,3,7,2,7,3
126862,18,8,1,19,19,19,19,19,19
12712,3,7,4,3,7,4,3,7,4
30709,6,0,18,3,0,4,12,6,18
50454,6,16,15,3,6,18,19,19,19
289160,19,19,19,3,6,4,3,6,18
151835,9,14,3,19,19,19,19,19,19
286798,0,3,6,0,6,8,19,19,19
6059,3,4,16,16,4,18,19,19,19
246277,3,11,0,14,0,6,19,19,19
357650,19,19,19,19,19,19,19,19,19
410284,19,19,19,6,7,18,19,19,19
288207,3,6,9,6,13,9,6,4,9
32859,6,10,14,6,1,17,6,3,18
363471,19,19,19,19,19,19,19,19,19
76121,6,4,0,14,3,6,6,0,14
253303,6,3,11,6,3,18,19,19,19
410289,6,9,0,19,19,19,0,16,6
196182,14,10,18,13,18,8,19,19,19
411882,18,8,1,6,9,14,19,19,19
9967,16,3,6,6,0,16,6,0,4
226650,19,19,19,19,19,19,19,19,19
92605,0,16,1,19,19,19,19,19,19
245580,4,6,0,6,16,1,6,4,0
120777,8,2,18,18,8,1,19,19,19
283043,19,19,19,18,8,1,3,18,8
415548,6,18,8,17,18,8,19,19,19
231292,14,3,6,19,19,19,14,3,6
103851,0,7,11,19,19,19,19,19,19
228967,19,19,19,6,14,0,3,6,1
359526,7,18,8,3,6,18,3,0,16
307663,4,6,18,19,19,19,16,11,0
271232,19,19,19,19,19,19,19,19,19
327942,18,8,1,6,14,3,19,19,19
49707,14,3,18,19,19,19,19,19,19
344465,3,6,18,6,18,8,19,19,19
31277,3,0,16,19,19,19,0,7,8
244362,18,8,1,19,19,19,6,18,8
314087,3,6,18,14,6,7,9,8,1
34016,19,19,19,3,8,1,16,11,6
379904,4,6,18,6,0,1,6,18,13
242933,6,14,13,18,14,1,18,14,8
34300,3,7,8,3,7,11,3,18,8
27213,2,8,1,0,16,15,19,19,19
167931,19,19,19,19,19,19,19,19,19
112735,6,14,3,19,19,19,19,19,19
123621,19,19,19,19,19,19,19,19,19
368955,5,18,8,19,19,19,19,19,19
88259,6,16,4,6,18,8,15,13,3
103800,18,8,1,0,6,9,0,6,9
85166,16,4,18,19,19,19,19,19,19
311633,11,15,0,18,8,1,0,8,1
437253,3,14,6,3,0,16,3,18,8
79180,6,14,3,6,14,3,14,3,6
100095,19,19,19,19,19,19,19,19,19
299406,6,4,11,3,6,18,6,14,4
238726,19,19,19,19,19,19,19,19,19
9402,3,18,8,19,19,19,3,6,18
138080,19,19,19,19,19,19,19,19,19
65488,6,14,16,6,0,16,6,14,0
57991,3,6,14,3,14,6,3,14,6
403656,6,3,11,3,18,8,18,1,3
257850,18,0,6,18,6,12,18,12,0
302601,19,19,19,19,19,19,19,19,19
128899,6,14,3,6,14,17,6,18,3
240265,5,0,8,19,19,19,19,19,19
114648,19,19,19,19,19,19,19,19,19
35253,18,8,1,19,19,19,19,19,19
80933,5,18,8,5,18,8,19,19,19
297141,6,13,11,19,19,19,19,19,19
143356,19,19,19,19,19,19,16,4,6
1946,16,6,15,6,16,14,6,16,0
247609,14,6,3,14,3,6,6,3,18
209146,19,19,19,19,19,19,19,19,19
129998,0,1,11,19,19,19,19,19,19
281524,19,19,19,11,18,8,19,19,19
194642,19,19,19,19,19,19,19,19,19
300669,11,18,8,6,18,8,0,1,15
22984,19,19,19,12,8,3,19,19,19
155006,6,18,8,19,19,19,19,19,19
234714,2,3,7,2,3,7,19,19,19
158275,3,16,14,3,14,9,19,19,19
14447,2,3,7,2,3,7,19,19,19
259931,3,6,16,16,3,18,19,19,19
44886,3,6,18,6,14,3,6,10,18
178694,18,0,1,18,0,1,18,6,0
282833,3,18,8,3,18,8,3,8,18
229893,19,19,19,19,19,19,19,19,19
295205,19,19,19,0,3,7,19,19,19
303469,3,0,14,3,0,6,3,0,14
300851,19,19,19,19,19,19,19,19,19
393458,6,14,16,9,16,15,19,19,19
48988,3,0,1,3,6,16,3,0,15
388069,19,19,19,18,8,1,19,19,19
417578,5,18,8,19,19,19,19,19,19
357788,18,8,1,19,19,19,19,19,19
41784,6,3,16,6,3,9,16,4,6
171217,6,3,5,6,9,12,19,19,19
210944,6,14,4,6,1,0,18,13,6
158213,2,12,5,19,19,19,19,19,19
360673,19,19,19,19,19,19,19,19,19
285733,2,12,7,2,12,7,19,19,19
24638,19,19,19,19,19,19,19,19,19
381744,19,19,19,19,19,19,19,19,19
220004,3,6,7,6,0,3,3,18,8
15939,19,19,19,0,3,4,0,3,1
343816,5,18,8,5,0,8,19,19,19
440154,3,15,18,19,19,19,19,19,19
154232,0,8,1,0,4,18,9,0,16
109530,14,6,9,19,19,19,3,0,1
315857,0,6,10,19,19,19,19,19,19
49070,19,19,19,19,19,19,19,19,19
393835,11,16,3,19,19,19,14,3,18
72477,6,18,8,0,1,6,16,13,4
41066,1,2,3,6,0,3,6,3,16
89789,19,19,19,19,19,19,19,19,19
157856,6,5,3,9,3,5,5,18,8
63681,6,14,3,6,18,8,4,18,8
72368,6,4,10,19,19,19,9,6,8
187020,0,4,8,0,3,4,19,19,19
160660,19,19,19,6,14,3,6,16,13
406099,19,19,19,19,19,19,19,19,19
179263,18,8,1,6,18,8,19,19,19
437246,0,6,9,3,18,8,9,3,0
92387,3,6,4,3,6,14,3,4,6
9998,0,1,6,19,19,19,0,16,6
121401,3,6,18,6,3,9,16,6,13
65898,6,13,3,19,19,19,19,19,19
270789,19,19,19,6,16,14,5,1,6
392382,19,19,19,19,19,19,19,19,19
34025,6,16,3,19,19,19,19,19,19
122928,6,0,14,6,3,16,6,3,16
39396,19,19,19,19,19,19,19,19,19
315844,3,4,11,0,6,1,19,19,19
327171,3,7,18,19,19,19,19,19,19
393123,18,0,6,18,12,6,18,8,1
275577,0,4,16,19,19,19,19,19,19
278089,6,17,0,6,18,8,6,0,7
133457,5,18,8,19,19,19,19,19,19
428645,19,19,19,19,19,19,0,6,16
246968,19,19,19,19,19,19,19,19,19
59726,3,11,6,3,15,14,9,14,13
44807,19,19,19,18,8,1,19,19,19
260824,3,11,18,19,19,19,18,8,1
173195,5,0,3,3,6,14,19,19,19
137344,16,3,6,6,3,0,19,19,19
151590,14,6,3,14,6,0,6,14,3
938,18,0,8,6,4,0,0,18,6
12901,5,18,8,14,6,3,19,19,19
169175,19,19,19,19,19,19,19,19,19
85660,19,19,19,19,19,19,19,19,19
2286,9,6,1,19,19,19,19,19,19
388575,18,8,1,19,19,19,19,19,19
442330,19,19,19,19,19,19,19,19,19
211098,3,4,12,12,14,3,18,0,3
283975,19,19,19,19,19,19,19,19,19
124674,6,9,14,19,19,19,19,19,19
21372,0,16,11,19,19,19,19,19,19
389531,3,18,8,3,8,7,18,8,1
429828,6,14,4,19,19,19,19,19,19
146963,19,19,19,19,19,19,19,19,19
41785,19,19,19,6,9,2,14,6,18
61509,3,6,18,18,8,1,19,19,19
160041,3,6,18,6,3,14,0,6,1
36593,3,0,16,3,0,13,0,3,4
134059,3,1,13,3,0,17,3,0,7
359218,19,19,19,19,19,19,0,16,1
244117,3,18,8,16,14,3,14,3,0
258188,3,6,18,6,3,14,19,19,19
275651,3,14,6,0,13,4,6,14,3
33176,19,19,19,19,19,19,19,19,19
252567,19,19,19,19,19,19,19,19,19
104059,19,19,19,19,19,19,19,19,19
19150,3,14,6,6,3,14,0,3,6
359812,19,19,19,19,19,19,19,19,19
234067,2,8,5,16,6,18,19,19,19
115550,9,6,3,3,18,8,6,16,3
353052,19,19,19,19,19,19,19,19,19
310440,6,5,18,9,6,17,18,8,1
45487,3,0,14,3,0,9,14,3,18
110270,16,6,13,3,4,18,19,19,19
179254,13,16,6,6,16,13,14,6,0
